iter	RMSE
1503	0.02519657384
1504	0.02517236012
1505	0.02517016521
1506	0.02514589958
1507	0.02511905646
1508	0.02509150003
1509	0.02506376791
1510	0.02506099733
1511	0.02504331279
1512	0.02501369988
1513	0.02498634942
1514	0.02495795499
1515	0.02493418586
1516	0.02491428433
1517	0.02489663022
1518	0.02486727399
1519	0.02484605846
1520	0.02482188836
1521	0.02479833656
1522	0.02477282952
1523	0.02475557612
1524	0.02473712545
1525	0.02471859103
1526	0.02468500841
1527	0.02466511692
1528	0.02464122414
1529	0.02462399171
1530	0.02460119215
1531	0.02458320717
1532	0.0245540257
1533	0.02452626542
1534	0.02450147431
1535	0.02448857548
1536	0.0244687626
1537	0.02444450709
1538	0.02442470258
1539	0.02440440673
1540	0.02438208053
1541	0.02435781546
1542	0.02433885398
1543	0.02431563274
1544	0.02429160339
1545	0.02427026037
1546	0.0242373614
1547	0.02421245089
1548	0.02418519497
1549	0.0241586353
1550	0.02412421025
1551	0.02409911434
1552	0.02408023762
1553	0.02406723177
1554	0.02404378782
1555	0.02401736477
1556	0.02399345193
1557	0.02396519891
1558	0.02394205997
1559	0.0239209396
1560	0.02391937612
1561	0.02389342835
1562	0.02386639892
1563	0.02382834512
1564	0.02381155539
1565	0.02381020077
1566	0.02378996989
1567	0.02376498274
1568	0.02374437425
1569	0.02373544443
1570	0.0237071987
1571	0.02370551217
1572	0.02367218052
1573	0.02364701543
1574	0.02362697417
1575	0.02361178219
1576	0.02358862669
1577	0.02356855513
1578	0.0235536088
1579	0.0235279498
1580	0.02351682177
1581	0.02349962397
1582	0.02347475966
1583	0.02345529265
1584	0.02343829232
1585	0.02342699238
1586	0.02340427567
1587	0.02337179199
1588	0.02335001724
1589	0.0233038655
1590	0.02327614659
1591	0.02325875116
1592	0.02324157606
1593	0.02321892002
1594	0.02320687083
1595	0.02319542664
1596	0.02317328697
1597	0.02315162046
1598	0.02312413654
1599	0.02309642215
1600	0.02309463215
1601	0.02309358315
1602	0.02307694703
1603	0.02304805359
1604	0.02301693902
1605	0.02298911797
1606	0.02296722139
1607	0.02296635261
1608	0.02294407075
1609	0.02292691855
1610	0.02291143192
1611	0.02289889411
1612	0.02285948872
1613	0.02284641514
1614	0.02282280991
1615	0.02280061993
1616	0.02278523064
1617	0.02276680902
1618	0.02275217091
1619	0.02273924495
1620	0.02270165599
1621	0.02268531932
1622	0.02268443588
1623	0.02267139507
1624	0.02264537553
1625	0.02260977587
1626	0.02258257785
1627	0.02256073429
1628	0.02253174748
1629	0.02253032002
1630	0.02251872012
1631	0.02249757468
1632	0.02249659588
1633	0.02246938992
1634	0.02243433544
1635	0.02241440814
1636	0.02239857322
1637	0.0223643778
1638	0.02234660984
1639	0.02231803802
1640	0.02230035207
1641	0.02228707039
1642	0.02226290005
1643	0.02223873149
1644	0.02220860387
1645	0.0221902569
1646	0.02217255403
1647	0.02215551824
1648	0.0221318052
1649	0.02210853796
1650	0.02208383155
1651	0.02206281811
1652	0.02205535924
1653	0.02202887304
1654	0.02201189824
1655	0.0219950841
1656	0.02197488646
1657	0.02196523894
1658	0.02194178193
1659	0.02192731359
1660	0.02188947686
1661	0.02186502468
1662	0.02185271406
1663	0.02182907293
1664	0.02181441531
1665	0.02178105929
1666	0.02176818278
1667	0.02175258736
1668	0.0217509278
1669	0.02172810032
1670	0.0217036551
1671	0.02170081464
1672	0.02167395713
1673	0.02165371509
1674	0.02163020791
1675	0.02159738186
1676	0.02157850737
1677	0.02155096348
1678	0.02153899535
1679	0.02152522646
1680	0.02152363209
1681	0.02151483506
1682	0.02150414121
1683	0.02148440145
1684	0.02147039027
1685	0.02146718266
1686	0.02144135627
1687	0.02141589157
1688	0.02139373536
1689	0.02136331061
1690	0.02133702585
1691	0.02131950973
1692	0.02131051106
1693	0.02130176967
1694	0.02129612625
1695	0.02129519802
1696	0.02128055495
1697	0.02125865227
1698	0.02124087617
1699	0.02122899852
1700	0.02120919067
1701	0.0211891682
1702	0.02117368607
1703	0.02114264689
1704	0.02112571914
1705	0.02111637969
1706	0.02108878004
1707	0.02107870503
1708	0.02105575351
1709	0.02104379973
1710	0.02101172486
1711	0.02098924197
1712	0.02096977169
1713	0.02095256636
1714	0.02093522241
1715	0.02092761817
1716	0.02090545034
1717	0.02088367939
1718	0.02085080129
1719	0.02082172065
1720	0.02079247939
1721	0.02078084914
1722	0.02077109265
1723	0.02076131259
1724	0.02074789509
1725	0.02072736864
1726	0.02069740042
1727	0.02065744697
1728	0.0206377526
1729	0.02061473693
1730	0.02059532727
1731	0.02057675192
1732	0.02054324135
1733	0.02052150116
1734	0.02049473559
1735	0.0204739698
1736	0.02044909184
1737	0.02043622882
1738	0.02041631238
1739	0.0203975208
1740	0.02038020284
1741	0.0203581628
1742	0.02034420344
1743	0.02033711523
1744	0.02031128728
1745	0.02029744642
1746	0.02027881549
1747	0.02025478113
1748	0.02023157924
1749	0.02021440138
1750	0.02018903832
1751	0.0201767714
1752	0.0201555458
1753	0.02013829818
1754	0.02012701684
1755	0.02010183453
1756	0.02008661992
1757	0.02006558479
1758	0.02004300511
1759	0.02003122374
1760	0.02001095332
1761	0.02000373939
1762	0.01998876104
1763	0.01997129126
1764	0.01995875333
1765	0.01993453337
1766	0.01992306122
1767	0.01990517721
1768	0.01986800637
1769	0.01986114701
1770	0.01984093924
1771	0.01982833481
1772	0.01982605855
1773	0.01981485884
1774	0.01979480826
1775	0.01977900465
1776	0.01976082362
1777	0.01974285645
1778	0.01972172443
1779	0.01971339247
1780	0.01970580316
1781	0.0196904187
1782	0.01967481484
1783	0.01965503393
1784	0.01963268475
1785	0.01962313581
1786	0.01961299251
1787	0.01959485546
1788	0.01958058271
1789	0.01956018118
1790	0.01953735732
1791	0.01952433692
1792	0.01951392734
1793	0.01950924598
1794	0.01949905548
1795	0.0194821781
1796	0.01947174911
1797	0.01943726554
1798	0.01942278
1799	0.01941890201
1800	0.01940048631
1801	0.01939165719
1802	0.01937532012
1803	0.01936249057
1804	0.01935050939
1805	0.01933526991
1806	0.01931773992
1807	0.01929720219
1808	0.01929657133
1809	0.01928246533
1810	0.01925845206
1811	0.01923264392
1812	0.0192125097
1813	0.01919181108
1814	0.0191757501
1815	0.0191549447
1816	0.01913611851
1817	0.01911753013
1818	0.0190963242
1819	0.01907743013
1820	0.0190540559
1821	0.01902561202
1822	0.01901639021
1823	0.01899837492
1824	0.01898312915
1825	0.01896862014
1826	0.01895296056
1827	0.01892132163
1828	0.01890533166
1829	0.01888566227
1830	0.01886512502
1831	0.01884114593
1832	0.01883696183
1833	0.01882240864
1834	0.01881060403
1835	0.01879663022
1836	0.01877411372
1837	0.0187650116
1838	0.01875752299
1839	0.01874413285
1840	0.01871708867
1841	0.01870727156
1842	0.01870041086
1843	0.0186875649
1844	0.01865551093
1845	0.01863330894
1846	0.01861217404
1847	0.01859439245
1848	0.01858009093
1849	0.01856739864
1850	0.01853786692
1851	0.01852315916
1852	0.01851939965
1853	0.01850533906
1854	0.01849079915
1855	0.01846165169
1856	0.01844450424
1857	0.01844122554
1858	0.01842307193
1859	0.01839518005
1860	0.01839018891
1861	0.01838700716
1862	0.01838340762
1863	0.01836616279
1864	0.01835619369
1865	0.01834854151
1866	0.01834031197
1867	0.0183173669
1868	0.01830457075
1869	0.01829686122
1870	0.01828956202
1871	0.01827013689
1872	0.01825826833
1873	0.01824443378
1874	0.0182269447
1875	0.01821265502
1876	0.01819635615
1877	0.01817946789
1878	0.01816921747
1879	0.01814554354
1880	0.01812385927
1881	0.01810352812
1882	0.01808480081
1883	0.01807332977
1884	0.01805423085
1885	0.0180409167
1886	0.01803451868
1887	0.01802177568
1888	0.01800949741
1889	0.01798274998
1890	0.01796583556
1891	0.01794792751
1892	0.01793334688
1893	0.01792293249
1894	0.01790522697
1895	0.01787707578
1896	0.01786759759
1897	0.01785211694
1898	0.01783630881
1899	0.01781938092
1900	0.01780164828
1901	0.01778907799
1902	0.01777113673
1903	0.01775806761
1904	0.01774041927
1905	0.01772101235
1906	0.0177025189
1907	0.01767982693
1908	0.01765733544
1909	0.01764167304
1910	0.01761991395
1911	0.01761675976
1912	0.01760761798
1913	0.01758796712
1914	0.01757709966
1915	0.01756696345
1916	0.01755617417
1917	0.01752784653
1918	0.01751378974
1919	0.0174885161
1920	0.01746733584
1921	0.01746353309
1922	0.017443937
1923	0.01742526294
1924	0.01742305229
1925	0.01740717812
1926	0.01739722839
1927	0.01738458493
1928	0.01738079969
1929	0.01736321299
1930	0.01734608805
1931	0.01733457116
1932	0.01731318535
1933	0.01729947819
1934	0.01729133873
1935	0.01728755382
1936	0.01727161943
1937	0.01725234582
1938	0.01724098349
1939	0.01722429381
1940	0.01721383992
1941	0.01719837982
1942	0.0171933907
1943	0.01718037848
1944	0.01716613204
1945	0.01714169335
1946	0.01712646721
1947	0.01711592351
1948	0.01710597409
1949	0.017089162
1950	0.01707774654
1951	0.01707096663
1952	0.01705297282
1953	0.01703255142
1954	0.0170155008
1955	0.01700203185
1956	0.0169900908
1957	0.01696372046
1958	0.01695474114
1959	0.01694018079
1960	0.01692352699
1961	0.01691592862
1962	0.01688741369
1963	0.01687987586
1964	0.01687010008
1965	0.01685951816
1966	0.016839988
1967	0.01682984365
1968	0.0168186781
1969	0.01680225853
1970	0.01680075954
1971	0.01678035021
1972	0.01677809576
1973	0.01676790031
1974	0.01674718332
1975	0.01673491063
1976	0.01671624971
1977	0.01669913467
1978	0.01668574877
1979	0.01666701577
1980	0.01664850447
1981	0.01663327369
1982	0.01662937461
1983	0.01661582092
1984	0.01660380944
1985	0.01659011453
1986	0.01657133712
1987	0.01657070452
1988	0.01654652864
1989	0.01653744145
1990	0.01652614159
1991	0.01651225139
1992	0.01649656411
1993	0.01649537355
1994	0.01648547941
1995	0.01646506621
1996	0.01645185565
1997	0.01643739359
1998	0.01642664961
1999	0.0164193891
2000	0.0164037305
2001	0.01638929837
2002	0.01637269479
2003	0.01634743608
2004	0.01633382231
2005	0.01631955992
2006	0.01630742131
2007	0.01629210374
2008	0.01628671504
2009	0.01626368732
2010	0.0162503922
2011	0.01623778587
2012	0.01622323811
2013	0.01620438072
2014	0.01618823915
2015	0.01617228156
2016	0.01615725924
2017	0.01615030866
2018	0.01614775458
2019	0.01612755142
2020	0.01610833494
2021	0.01610720997
2022	0.01609411747
2023	0.01608086413
2024	0.01606972804
2025	0.01605060654
2026	0.01603517689
2027	0.01602385543
2028	0.01601029103
2029	0.01598564402
2030	0.01596439544
2031	0.01596154615
2032	0.01594368134
2033	0.01592881685
2034	0.01591855852
2035	0.01590049501
2036	0.01589574318
2037	0.01588477139
2038	0.01587044057
2039	0.01585380241
2040	0.01583902827
2041	0.01582009246
2042	0.0158031487
2043	0.01578151822
2044	0.0157640239
2045	0.01576343131
2046	0.01575308024
2047	0.01573821211
2048	0.01572669816
2049	0.0157124684
2050	0.01570922699
2051	0.01569321005
2052	0.01568235733
2053	0.01565851659
2054	0.01564466119
2055	0.01563332365
2056	0.01563143908
2057	0.01561588954
2058	0.01560793482
2059	0.01559984172
2060	0.01558753063
2061	0.01557249572
2062	0.01555100035
2063	0.01553927023
2064	0.01553109947
2065	0.01551373291
2066	0.01549677474
2067	0.0154856272
2068	0.01546421458
2069	0.01545066841
2070	0.01543422592
2071	0.01542370464
2072	0.01541204403
2073	0.01539770176
2074	0.0153737115
2075	0.01537315424
2076	0.01536358111
2077	0.01535317933
2078	0.01535224504
2079	0.01534391413
2080	0.01533529648
2081	0.01532131856
2082	0.01530862516
2083	0.01530783425
2084	0.01530255536
2085	0.01528493223
2086	0.01526117411
2087	0.01524540299
2088	0.01523555105
2089	0.01523473119
2090	0.01521669323
2091	0.01520594399
2092	0.01519568993
2093	0.01518138442
2094	0.01517809816
2095	0.01516764517
2096	0.01514641321
2097	0.01513000055
2098	0.01512219157
2099	0.01511398711
2100	0.01510884729
2101	0.01509331865
2102	0.01509203029
2103	0.01507071522
2104	0.01505111694
2105	0.01504071266
2106	0.01503220217
2107	0.01501993218
2108	0.015009611
2109	0.01499619067
2110	0.01498125952
2111	0.01497920342
2112	0.01496681784
2113	0.01495783099
2114	0.01494621777
2115	0.01492436837
2116	0.01491151088
2117	0.01489860059
2118	0.01488525599
2119	0.01485950156
2120	0.01485793937
2121	0.014844158
2122	0.01483471082
2123	0.01482356187
2124	0.01481782456
2125	0.01480388324
2126	0.01479537957
2127	0.01477755947
2128	0.01476680765
2129	0.01476125647
2130	0.01475233846
2131	0.01474086855
2132	0.01473411868
2133	0.01472343608
2134	0.01471238931
2135	0.01471114099
2136	0.01470077858
2137	0.01468981808
2138	0.014679933
2139	0.01466473914
2140	0.01465312145
2141	0.01463771111
2142	0.0146302421
2143	0.01460964312
2144	0.01459893646
2145	0.01459831803
2146	0.01459737232
2147	0.01459656559
2148	0.01458313028
2149	0.01457267441
2150	0.01455077516
2151	0.01453461325
2152	0.01451907791
2153	0.0144976868
2154	0.01448462514
2155	0.01447146216
2156	0.01445842446
2157	0.01444287802
2158	0.01442474554
2159	0.01441556373
2160	0.01440413827
2161	0.01439306754
2162	0.01439233602
2163	0.01438152749
2164	0.01437493428
2165	0.01436988414
2166	0.01435519557
2167	0.01433424399
2168	0.01432241108
2169	0.01432116821
2170	0.01431173197
2171	0.01430317462
2172	0.01429789383
2173	0.01429382351
2174	0.01427215596
2175	0.0142711529
2176	0.01425784597
2177	0.01424250254
2178	0.0142414439
2179	0.01423279249
2180	0.01421737383
2181	0.01419525687
2182	0.01419314247
2183	0.01418098554
2184	0.01416820714
2185	0.01415194172
2186	0.01414343527
2187	0.01413367037
2188	0.01411563811
2189	0.01410405851
2190	0.0140998831
2191	0.01407991258
2192	0.01406552402
2193	0.01405832002
2194	0.01404971512
2195	0.01404891998
2196	0.01403137797
2197	0.014015683
2198	0.01400601166
2199	0.01399675567
2200	0.01397933084
2201	0.01396643084
2202	0.01395757598
2203	0.01394954338
2204	0.01394193188
2205	0.01393429228
2206	0.01392400426
2207	0.01391166585
2208	0.0138998402
2209	0.01389156077
2210	0.01386823844
2211	0.0138663058
2212	0.01385729144
2213	0.01384918309
2214	0.01383432982
2215	0.01382241683
2216	0.01381237439
2217	0.01380469999
2218	0.01379729223
2219	0.01378776915
2220	0.01378294202
2221	0.01376982489
2222	0.01375697258
2223	0.01374674949
2224	0.01373758368
2225	0.01372165357
2226	0.01371227701
2227	0.01370687395
2228	0.01370591153
2229	0.01369815266
2230	0.01368335503
2231	0.0136706745
2232	0.01366168019
2233	0.01365143329
2234	0.01363860269
2235	0.01362871457
2236	0.01362523233
2237	0.01361001181
2238	0.01360080723
2239	0.01358600941
2240	0.01358442744
2241	0.01356961117
2242	0.01356182088
2243	0.01354623829
2244	0.01353895654
2245	0.01353035569
2246	0.0135047587
2247	0.01349829206
2248	0.01349757517
2249	0.01348269204
2250	0.01346959055
2251	0.0134592754
2252	0.01344466657
2253	0.01343738525
2254	0.01342840711
2255	0.01341997192
2256	0.0134042795
2257	0.01338700296
2258	0.01338198794
2259	0.01337179669
2260	0.01335867206
2261	0.01334992592
2262	0.01333200536
2263	0.01332164067
2264	0.01332110454
2265	0.01330923469
2266	0.01329471432
2267	0.01328511498
2268	0.01326961033
2269	0.01326685837
2270	0.01325720704
2271	0.01324295222
2272	0.01323280017
2273	0.01322901393
2274	0.01322049456
2275	0.01320402829
2276	0.01319178484
2277	0.01318324965
2278	0.01318152769
2279	0.01317147854
2280	0.01316756755
2281	0.01315286699
2282	0.01315233359
2283	0.01313939519
2284	0.01313009719
2285	0.0131140766
2286	0.0131052661
2287	0.01309979501
2288	0.01309329405
2289	0.01308859271
2290	0.01307957279
2291	0.01306565046
2292	0.01305724962
2293	0.01305550639
2294	0.01304916056
2295	0.01304874091
2296	0.01303848444
2297	0.01303212101
2298	0.01302210055
2299	0.01300183477
2300	0.01299078297
2301	0.01298940374
2302	0.01296920275
2303	0.01296087415
2304	0.01295597029
2305	0.01294885231
2306	0.01293951117
2307	0.01293101865
2308	0.0129171437
2309	0.01291669241
2310	0.01291413646
2311	0.01290546384
2312	0.01289388709
2313	0.01288199078
2314	0.01286610007
2315	0.0128630095
2316	0.01284965547
2317	0.01283687966
2318	0.01283615142
2319	0.01281772298
2320	0.01280954933
2321	0.01279958724
2322	0.01278464967
2323	0.01276974556
2324	0.01275185346
2325	0.01275131253
2326	0.01274032645
2327	0.01272253504
2328	0.01271366558
2329	0.01270495307
2330	0.01269631883
2331	0.01268503554
2332	0.01267461709
2333	0.01265984112
2334	0.01265796514
2335	0.0126471501
2336	0.01263552612
2337	0.01262227079
2338	0.01260489626
2339	0.01258894554
2340	0.01258462726
2341	0.01258152821
2342	0.01257264683
2343	0.01255247219
2344	0.01254232553
2345	0.01253010134
2346	0.01251938664
2347	0.01250937024
2348	0.01250417854
2349	0.01249788408
2350	0.01248229957
2351	0.01247309511
2352	0.0124669163
2353	0.01245182177
2354	0.01244242828
2355	0.01243488653
2356	0.01242914384
2357	0.0124153612
2358	0.01240312081
2359	0.0123826553
2360	0.01238193048
2361	0.01237365866
2362	0.01235597935
2363	0.01234511381
2364	0.0123359564
2365	0.0123300337
2366	0.01231729753
2367	0.01229982187
2368	0.01229344306
2369	0.01227875277
2370	0.01227676952
2371	0.0122683661
2372	0.01225655329
2373	0.01224115037
2374	0.01222885573
2375	0.01222466125
2376	0.01220972007
2377	0.01219887461
2378	0.01218954616
2379	0.01218268105
2380	0.01217192924
2381	0.01216416783
2382	0.01215646853
2383	0.01214210645
2384	0.01213086027
2385	0.01211803168
2386	0.01210716918
2387	0.01209249766
2388	0.01207824011
2389	0.01206801103
2390	0.01206220311
2391	0.01205270718
2392	0.01203636207
2393	0.0120220656
2394	0.01202096273
2395	0.01201711677
2396	0.01200586439
2397	0.01199722468
2398	0.01199436644
2399	0.01198231816
2400	0.01196985077
2401	0.01195797739
2402	0.01195045501
2403	0.01193772657
2404	0.01192819119
2405	0.01191624591
2406	0.0119022136
2407	0.01188471839
2408	0.01187613149
2409	0.01186535965
2410	0.01185678347
2411	0.0118457285
2412	0.01183785829
2413	0.01183176777
2414	0.01183002498
2415	0.0118294585
2416	0.01181877023
2417	0.01181168149
2418	0.01179498993
2419	0.0117887004
2420	0.01177745756
2421	0.01176958047
2422	0.01175772745
2423	0.01174436343
2424	0.01174350566
2425	0.01172873402
2426	0.01171984601
2427	0.01171156875
2428	0.01170472585
2429	0.01168910014
2430	0.01168262667
2431	0.0116757062
2432	0.01167518714
2433	0.01167436069
2434	0.01166479817
2435	0.01165541517
2436	0.01165096754
2437	0.01164740832
2438	0.01164057098
2439	0.01162833413
2440	0.0116167108
2441	0.01160548821
2442	0.0115854183
2443	0.01157719315
2444	0.01157205636
2445	0.01156341543
2446	0.01155571099
2447	0.01154578286
2448	0.011536514
2449	0.01153506127
2450	0.01151661379
2451	0.01150594069
2452	0.01149472561
2453	0.01148284809
2454	0.01147192016
2455	0.01146526095
2456	0.01145993663
2457	0.01145078021
2458	0.01144267638
2459	0.01144207467
2460	0.01143137618
2461	0.01142443651
2462	0.011415557
2463	0.01141515739
2464	0.01139627989
2465	0.01139256217
2466	0.01138299322
2467	0.01137984044
2468	0.01137165689
2469	0.01136304541
2470	0.01135413556
2471	0.01134400408
2472	0.01133971597
2473	0.01132637445
2474	0.01131383779
2475	0.01131314552
2476	0.0113016719
2477	0.01128642771
2478	0.01128575799
2479	0.0112729758
2480	0.01126985189
2481	0.01126926114
2482	0.01125954513
2483	0.0112533408
2484	0.01123607754
2485	0.01122337305
2486	0.01122296804
2487	0.01121464824
2488	0.01120762648
2489	0.01119585849
2490	0.01118344762
2491	0.01117440656
2492	0.01116444728
2493	0.01115176194
2494	0.01114197561
2495	0.01113659195
2496	0.01112546053
2497	0.01110949958
2498	0.01110143172
2499	0.01109290216
2500	0.01108034044
2501	0.01107513272
2502	0.01106457112
2503	0.01105183734
2504	0.01104843793
2505	0.01103922858
2506	0.01103149884
2507	0.0110259503
2508	0.01102389413
2509	0.01101274593
2510	0.01100518664
2511	0.0109949498
2512	0.01098304148
2513	0.01097547294
2514	0.01096481877
2515	0.01095347627
2516	0.01094549763
2517	0.0109450829
2518	0.01093604693
2519	0.01093562316
2520	0.01092912346
2521	0.01092872407
2522	0.01092002097
2523	0.01091660682
2524	0.01090791985
2525	0.01089825929
2526	0.01089097419
2527	0.01088201847
2528	0.01087363052
2529	0.01087261484
2530	0.01086654399
2531	0.01086026827
2532	0.01085682233
2533	0.0108438206
2534	0.01083846249
2535	0.01083787329
2536	0.0108288234
2537	0.01082205896
2538	0.01081631146
2539	0.01080970574
2540	0.01080331601
2541	0.01079521876
2542	0.01078856927
2543	0.01078215925
2544	0.01077502201
2545	0.01076833256
2546	0.01075300061
2547	0.01074543416
2548	0.0107360494
2549	0.01072532577
2550	0.01071209378
2551	0.01070652123
2552	0.01069307967
2553	0.01068722113
2554	0.01067870711
2555	0.01067013751
2556	0.01066479053
2557	0.01065421397
2558	0.01063968067
2559	0.01063519527
2560	0.01062733248
2561	0.01061750269
2562	0.01060536781
2563	0.01059196046
2564	0.01058333239
2565	0.01057501872
2566	0.01056529909
2567	0.01055443587
2568	0.01054710572
2569	0.01053375464
2570	0.01052187009
2571	0.01051285029
2572	0.01050106907
2573	0.01049549398
2574	0.01049069687
2575	0.01048436528
2576	0.01047362723
2577	0.01046463225
2578	0.01044655299
2579	0.01043578962
2580	0.01043044304
2581	0.01042265343
2582	0.01041564167
2583	0.0104026801
2584	0.01039157583
2585	0.01039102579
2586	0.01038044974
2587	0.01037588948
2588	0.0103719638
2589	0.01036286328
2590	0.010352038
2591	0.01034443519
2592	0.01033788315
2593	0.01032974019
2594	0.01032445012
2595	0.01031768361
2596	0.01031214408
2597	0.01030555433
2598	0.01029454913
2599	0.01028663544
2600	0.01027244065
2601	0.01027100298
2602	0.01026490726
2603	0.01025428848
2604	0.01024591424
2605	0.01024514639
2606	0.01023636332
2607	0.01022519784
2608	0.01022479374
2609	0.01022290256
2610	0.01022253382
2611	0.01021311582
2612	0.01020590563
2613	0.01019873862
2614	0.01018735696
2615	0.01017484506
2616	0.01016918363
2617	0.01015667608
2618	0.01014324158
2619	0.01013439521
2620	0.01013026125
2621	0.01012115023
2622	0.01011510424
2623	0.01010614668
2624	0.01009831807
2625	0.01009012295
2626	0.01008211589
2627	0.01007155821
2628	0.01006655857
2629	0.01005940122
2630	0.01004875838
2631	0.01004063021
2632	0.01003439606
2633	0.01002827238
2634	0.01001465637
2635	0.0100010946
2636	0.009989925558
2637	0.009980645593
2638	0.009972624275
2639	0.009965506297
2640	0.009960317852
2641	0.009952898211
2642	0.009947432155
2643	0.009942780247
2644	0.009934039232
2645	0.009923899899
2646	0.009919467183
2647	0.009911561489
2648	0.009904098126
2649	0.009894443119
2650	0.009890532287
2651	0.009886150561
2652	0.009878646036
2653	0.009864938063
2654	0.009864011886
2655	0.009853849762
2656	0.009843783084
2657	0.009837163248
2658	0.009826073538
2659	0.009818876183
2660	0.009808366549
2661	0.009798126938
2662	0.009792547236
2663	0.009784830156
2664	0.009778636794
2665	0.009768919636
2666	0.009761460189
2667	0.00975133898
2668	0.009742360093
2669	0.009736229509
2670	0.009727063205
2671	0.009717525392
2672	0.009709826552
2673	0.009701893017
2674	0.009696724763
2675	0.009696413505
2676	0.009684962641
2677	0.009683793682
2678	0.009676726029
2679	0.009672895226
2680	0.009671535193
2681	0.009665524393
2682	0.009659636384
2683	0.009648387033
2684	0.009641619187
2685	0.009628600275
2686	0.009625159926
2687	0.00961476331
2688	0.009608475191
2689	0.009605409285
2690	0.009595755765
2691	0.009584889816
2692	0.009576804537
2693	0.00956741149
2694	0.009562656813
2695	0.009557684557
2696	0.009549149987
2697	0.009541255987
2698	0.009535599685
2699	0.009528424075
2700	0.00952338127
2701	0.009521237114
2702	0.009513990076
2703	0.009504802758
2704	0.009500446021
2705	0.009492044761
2706	0.00948556505
2707	0.009477793794
2708	0.009463018254
2709	0.009452813803
2710	0.009444886651
2711	0.009437128583
2712	0.009428352106
2713	0.0094208316
2714	0.009411204548
2715	0.009400560401
2716	0.009395007124
2717	0.009390854707
2718	0.009385572049
2719	0.009380685977
2720	0.009376515619
2721	0.009367809059
2722	0.009363278984
2723	0.009353934177
2724	0.009347886513
2725	0.009343148201
2726	0.009331127471
2727	0.009325110604
2728	0.009311603001
2729	0.009306524445
2730	0.009300195279
2731	0.009292138488
2732	0.009287337072
2733	0.009270920688
2734	0.009260958853
2735	0.009256278518
2736	0.009249348604
2737	0.009245874101
2738	0.009234295297
2739	0.009225683388
2740	0.009219488625
2741	0.009208985255
2742	0.009197280933
2743	0.009189576702
2744	0.009183474952
2745	0.009173277923
2746	0.009163656065
2747	0.009154686623
2748	0.009145125531
2749	0.009139997239
2750	0.009139706672
2751	0.009126973439
2752	0.009119425426
2753	0.009113852815
2754	0.009112945794
2755	0.00910643854
2756	0.009094462659
2757	0.009094083545
2758	0.009092416711
2759	0.009088458727
2760	0.009083742788
2761	0.009083456503
2762	0.009072926095
2763	0.009062783646
2764	0.009054522821
2765	0.009043021264
2766	0.00903717281
2767	0.009031784271
2768	0.009027501739
2769	0.009025680719
2770	0.009018945029
2771	0.009014483106
2772	0.009011628235
2773	0.009005732013
2774	0.008995721546
2775	0.008986717719
2776	0.008980650038
2777	0.008974568005
2778	0.008969431727
2779	0.008961316588
2780	0.008954034593
2781	0.008944176552
2782	0.008935411975
2783	0.008925108493
2784	0.00891294264
2785	0.008910353222
2786	0.008905967183
2787	0.008899027618
2788	0.008889892404
2789	0.00888505776
2790	0.008872375732
2791	0.008867255213
2792	0.008860412036
2793	0.008849202987
2794	0.008843954041
2795	0.008840071119
2796	0.008832495283
2797	0.008826238577
2798	0.008819147973
2799	0.008811524755
2800	0.008807598933
2801	0.008798134314
2802	0.008787913113
2803	0.008778276121
2804	0.00876887049
2805	0.008761940435
2806	0.008756131792
2807	0.008748805473
2808	0.008741850461
2809	0.008737261116
2810	0.008730916201
2811	0.008727702261
2812	0.00871797919
2813	0.008708306547
2814	0.008700765487
2815	0.008687602519
2816	0.008676783895
2817	0.008670699617
2818	0.008660644158
2819	0.008654175952
2820	0.008641646255
2821	0.008635350919
2822	0.008629558996
2823	0.008626109072
2824	0.008621483103
2825	0.008614437933
2826	0.008611658095
2827	0.008605754735
2828	0.008598589191
2829	0.008590274055
2830	0.008579849197
2831	0.008569160589
2832	0.00856154756
2833	0.008556653908
2834	0.008550146194
2835	0.008542799955
2836	0.008540029355
2837	0.008526976173
2838	0.008520194687
2839	0.008517574433
2840	0.008510840475
2841	0.008509772785
2842	0.008503371977
2843	0.008503006665
2844	0.008497636916
2845	0.008486782629
2846	0.008483571318
2847	0.008472116664
2848	0.008465659033
2849	0.008455616015
2850	0.00844942221
2851	0.00844576183
2852	0.008432797433
2853	0.00842823511
2854	0.00842023141
2855	0.00841232999
2856	0.008408571709
2857	0.008401523334
2858	0.008393511222
2859	0.008388075483
2860	0.008382978697
2861	0.008375178623
2862	0.00836602971
2863	0.008365511754
2864	0.008359953573
2865	0.008355525902
2866	0.008349515298
2867	0.008343735064
2868	0.00833738571
2869	0.008332984235
2870	0.008328093029
2871	0.008319880946
2872	0.008314786145
2873	0.00831447218
2874	0.008309631972
2875	0.008302800032
2876	0.008298356202
2877	0.008289582844
2878	0.008285596658
2879	0.008275557221
2880	0.008268826869
2881	0.008261294347
2882	0.008260861572
2883	0.00825487334
2884	0.008246678969
2885	0.008238885899
2886	0.008231253413
2887	0.00822681457
2888	0.008219232467
2889	0.008212529881
2890	0.008203215153
2891	0.008202489742
2892	0.0081991071
2893	0.008190762142
2894	0.008183622697
2895	0.008176249816
2896	0.008171349449
2897	0.008161786984
2898	0.008152483808
2899	0.008147583846
2900	0.008140036842
2901	0.008133529956
2902	0.008124290468
